epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,2008.63,2.52009,3.01113,1.98382,0.25002,0.19787,0.14009,0.04056,2.73012,3.00833,2.0069,0.00903475,0.00903475,0.00903475
119,2031.98,2.50051,2.96986,1.98128,0.24044,0.2,0.13006,0.03735,2.72138,3.09052,2.04869,0.0090265,0.0090265,0.0090265
120,2049.49,2.52868,2.99581,1.99059,0.27011,0.18425,0.13171,0.03649,2.69193,3.03408,2.00663,0.00901825,0.00901825,0.00901825
121,2063.52,2.5198,2.98014,1.99346,0.24934,0.18511,0.12802,0.0391,2.67912,3.06635,2.00368,0.00901,0.00901,0.00901
122,2078.55,2.50218,2.95967,1.94855,0.30282,0.18085,0.14928,0.04418,2.64616,3.05055,1.98974,0.00900175,0.00900175,0.00900175
123,2103.63,2.52508,2.98028,1.98189,0.29496,0.18085,0.14432,0.04259,2.69229,3.07918,2.01644,0.0089935,0.0089935,0.0089935
124,2119.37,2.48252,2.97077,1.96995,0.24844,0.18298,0.13931,0.04102,2.68529,3.0368,2.03798,0.00898525,0.00898525,0.00898525
125,2133.31,2.52111,3.0061,1.99027,0.26958,0.17447,0.13841,0.03927,2.69611,3.03257,1.99168,0.008977,0.008977,0.008977
126,2152.23,2.50227,2.94727,1.96929,0.26316,0.21489,0.15162,0.04521,2.65223,2.96981,1.99461,0.00896875,0.00896875,0.00896875
127,2175.75,2.45088,2.93948,1.95434,0.28027,0.20426,0.14333,0.04356,2.65875,2.99807,2.00827,0.0089605,0.0089605,0.0089605
128,2189.75,2.49238,2.9771,1.96423,0.25988,0.18511,0.1397,0.03951,2.68542,3.002,2.01626,0.00895225,0.00895225,0.00895225
129,2203.82,2.47734,2.93876,1.95745,0.29229,0.17234,0.15868,0.04425,2.68124,3.0163,2.00099,0.008944,0.008944,0.008944
130,2225.81,2.45336,2.94919,1.93633,0.27949,0.20638,0.15347,0.05028,2.70307,3.00586,2.01037,0.00893575,0.00893575,0.00893575
131,2239.99,2.45718,2.84574,1.93234,0.27139,0.19362,0.151,0.04516,2.63992,2.98809,1.99816,0.0089275,0.0089275,0.0089275
132,2253.83,2.45815,2.88824,1.95586,0.25039,0.17872,0.13718,0.04584,2.58501,2.99578,1.9237,0.00891925,0.00891925,0.00891925
133,2274.52,2.46407,2.97014,1.96454,0.26348,0.18298,0.1269,0.03718,2.6554,3.1303,1.97808,0.008911,0.008911,0.008911
134,2288.49,2.44063,2.92249,1.94763,0.2971,0.20638,0.16655,0.04944,2.62891,2.98345,2.00383,0.00890275,0.00890275,0.00890275
135,2303.01,2.43991,2.90396,1.95136,0.30994,0.19787,0.16078,0.04595,2.65694,3.00601,1.98426,0.0088945,0.0088945,0.0088945
136,2323.39,2.45083,2.89716,1.93193,0.32969,0.17872,0.14681,0.04475,2.63835,3.03026,2.002,0.00888625,0.00888625,0.00888625
137,2337.27,2.42046,2.90048,1.91882,0.27105,0.19787,0.15405,0.04864,2.56792,2.96571,1.963,0.008878,0.008878,0.008878
138,2351.22,2.43818,2.92288,1.93554,0.30869,0.20851,0.16201,0.04898,2.61666,3.01735,1.98143,0.00886975,0.00886975,0.00886975
139,2371.36,2.43702,2.84766,1.93192,0.25019,0.21915,0.14295,0.04415,2.64793,2.99015,2.00624,0.0088615,0.0088615,0.0088615
140,2385.11,2.42868,2.90507,1.92433,0.3024,0.18936,0.1408,0.04498,2.66715,3.04234,1.99059,0.00885325,0.00885325,0.00885325
141,2398.99,2.423,2.86084,1.92241,0.26377,0.21277,0.1487,0.04784,2.61891,2.97866,2.00073,0.008845,0.008845,0.008845
142,2418.81,2.40783,2.83577,1.92259,0.28888,0.21064,0.16195,0.05317,2.62426,2.9805,1.98138,0.00883675,0.00883675,0.00883675
143,2433.37,2.40215,2.85315,1.90875,0.26118,0.21702,0.15421,0.04871,2.58152,2.9385,1.95359,0.0088285,0.0088285,0.0088285
144,2447.27,2.38119,2.82645,1.89863,0.27831,0.22128,0.16624,0.05269,2.60266,2.92313,1.95641,0.00882025,0.00882025,0.00882025
145,2467.11,2.39526,2.84067,1.90932,0.28182,0.2234,0.17433,0.05696,2.65551,2.89298,1.94359,0.008812,0.008812,0.008812
146,2481.68,2.43214,2.8788,1.93673,0.24189,0.2383,0.14746,0.04843,2.59288,2.91411,1.97551,0.00880375,0.00880375,0.00880375
147,2495.88,2.38838,2.83319,1.90697,0.30042,0.22553,0.16107,0.05108,2.60485,2.98008,1.94235,0.0087955,0.0087955,0.0087955
148,2515.71,2.40023,2.84103,1.92629,0.26844,0.21064,0.16287,0.0508,2.61596,2.90813,1.94599,0.00878725,0.00878725,0.00878725
149,2529.77,2.42601,2.86498,1.89331,0.2599,0.21145,0.15453,0.05507,2.57144,2.9407,1.94502,0.008779,0.008779,0.008779
150,2544.95,2.41913,2.80756,1.91116,0.2852,0.21915,0.16273,0.04786,2.60366,2.92811,1.96212,0.00877075,0.00877075,0.00877075
151,2566.63,2.39704,2.80336,1.92192,0.27901,0.2116,0.15508,0.05283,2.53694,2.8744,1.94623,0.0087625,0.0087625,0.0087625
152,2580.51,2.38385,2.83269,1.88311,0.28124,0.19787,0.16532,0.05456,2.59599,2.95628,1.94418,0.00875425,0.00875425,0.00875425
153,2594.44,2.35399,2.75315,1.88917,0.29604,0.21295,0.16525,0.05389,2.57202,2.89817,1.93269,0.008746,0.008746,0.008746
154,2617.66,2.35681,2.81369,1.89137,0.35859,0.21064,0.1859,0.05968,2.54799,2.84658,1.91667,0.00873775,0.00873775,0.00873775
155,2632.28,2.36727,2.79481,1.87965,0.31176,0.21489,0.17621,0.05854,2.55572,2.90028,1.94533,0.0087295,0.0087295,0.0087295
156,2646.22,2.35896,2.79618,1.89751,0.34149,0.20851,0.17167,0.05728,2.55555,2.85411,1.92959,0.00872125,0.00872125,0.00872125
157,2668.77,2.34861,2.76294,1.88329,0.30342,0.20638,0.1822,0.06105,2.54184,2.84887,1.93198,0.008713,0.008713,0.008713
158,2683.29,2.37794,2.76734,1.88011,0.33662,0.21064,0.17596,0.05582,2.61321,2.85421,1.94325,0.00870475,0.00870475,0.00870475
159,2697.26,2.3431,2.74689,1.85901,0.27566,0.22553,0.16746,0.05773,2.56634,2.91448,1.95547,0.0086965,0.0086965,0.0086965
160,2718.64,2.37865,2.80123,1.88672,0.30761,0.2234,0.17464,0.05972,2.57307,2.8597,1.96876,0.00868825,0.00868825,0.00868825
161,2734.64,2.33771,2.78606,1.8762,0.32916,0.23404,0.19816,0.0646,2.5359,2.84283,1.94254,0.00868,0.00868,0.00868
162,2749.31,2.35818,2.73845,1.86777,0.28915,0.22502,0.17399,0.05954,2.55564,2.87853,1.92167,0.00867175,0.00867175,0.00867175
163,2769.53,2.35106,2.75363,1.86086,0.32194,0.22553,0.18658,0.06246,2.55392,2.79973,1.9047,0.0086635,0.0086635,0.0086635
164,2786.26,2.29706,2.70015,1.85222,0.35014,0.22128,0.19358,0.0676,2.57749,2.78447,1.93932,0.00865525,0.00865525,0.00865525
165,2800.9,2.33025,2.71879,1.88899,0.30317,0.21489,0.18334,0.06293,2.53258,2.82375,1.94487,0.008647,0.008647,0.008647
166,2819.25,2.34305,2.71968,1.85953,0.31742,0.23191,0.19688,0.06521,2.51277,2.80159,1.91341,0.00863875,0.00863875,0.00863875
167,2836.29,2.31772,2.71286,1.852,0.33028,0.22979,0.19134,0.06829,2.51707,2.76864,1.90334,0.0086305,0.0086305,0.0086305
168,2850.06,2.3121,2.66821,1.86777,0.32631,0.24043,0.1882,0.06877,2.46986,2.73369,1.91683,0.00862225,0.00862225,0.00862225
169,2867.16,2.32747,2.69919,1.85439,0.33107,0.24043,0.20644,0.07426,2.49046,2.75127,1.90822,0.008614,0.008614,0.008614
170,2886.89,2.30647,2.69168,1.83774,0.29794,0.2383,0.17544,0.05935,2.52985,2.76253,1.94318,0.00860575,0.00860575,0.00860575
171,2900.19,2.30482,2.62475,1.85841,0.30336,0.2617,0.19514,0.06889,2.47021,2.72074,1.88581,0.0085975,0.0085975,0.0085975
172,2915.36,2.32572,2.67745,1.85087,0.27158,0.27234,0.20225,0.06952,2.52769,2.72599,1.89896,0.00858925,0.00858925,0.00858925
173,2935.62,2.29747,2.68612,1.82624,0.38329,0.21915,0.20559,0.07113,2.50984,2.76443,1.89443,0.008581,0.008581,0.008581
174,2949.62,2.28106,2.62255,1.82576,0.35089,0.24043,0.22078,0.07812,2.53023,2.7005,1.95129,0.00857275,0.00857275,0.00857275
175,2965.85,2.24714,2.60426,1.83205,0.35547,0.2652,0.22876,0.08357,2.49162,2.68807,1.8881,0.0085645,0.0085645,0.0085645
176,2987.77,2.27477,2.60679,1.82429,0.35794,0.23617,0.22081,0.07737,2.47459,2.73174,1.87891,0.00855625,0.00855625,0.00855625
177,3001.71,2.2548,2.58566,1.81609,0.42632,0.23191,0.21781,0.07296,2.4963,2.69671,1.90634,0.008548,0.008548,0.008548
178,3015.96,2.2462,2.58034,1.79989,0.32388,0.25957,0.21422,0.08028,2.43637,2.63243,1.89432,0.00853975,0.00853975,0.00853975
179,3038.38,2.24892,2.60024,1.80501,0.31556,0.24043,0.22417,0.08653,2.44401,2.63927,1.86116,0.0085315,0.0085315,0.0085315
180,3053.07,2.26191,2.57775,1.8112,0.37367,0.24894,0.23035,0.08342,2.4954,2.62871,1.86598,0.00852325,0.00852325,0.00852325
181,3066.93,2.22949,2.56404,1.79069,0.34213,0.25106,0.21021,0.07669,2.42457,2.71369,1.87415,0.008515,0.008515,0.008515
